,instrument,pitch,path_to_audio
276,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_025_forte_arco-normal.mp3
277,cello,Ds5,./data/philharmonia/all-samples/cello/cello_Ds5_05_forte_arco-normal.mp3
278,cello,Gs2,./data/philharmonia/all-samples/cello/cello_Gs2_05_fortissimo_arco-normal.mp3
279,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_phrase_fortissimo_arco-au-talon.mp3
280,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_025_mezzo-forte_arco-col-legno-battuto.mp3
281,cello,Gs4,./data/philharmonia/all-samples/cello/cello_Gs4_025_mezzo-forte_arco-col-legno-battuto.mp3
282,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_025_mezzo-forte_arco-col-legno-battuto.mp3
283,cello,Fs2,./data/philharmonia/all-samples/cello/cello_Fs2_025_mezzo-forte_arco-col-legno-battuto.mp3
284,cello,F5,./data/philharmonia/all-samples/cello/cello_F5_05_fortissimo_arco-normal.mp3
285,cello,Gs5,./data/philharmonia/all-samples/cello/cello_Gs5_025_pianissimo_arco-normal.mp3
286,cello,A2,./data/philharmonia/all-samples/cello/cello_A2_1_mezzo-piano_arco-normal.mp3
287,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_phrase_fortissimo_arco-tremolo.mp3
288,cello,D5,./data/philharmonia/all-samples/cello/cello_D5_1_pianissimo_arco-normal.mp3
289,cello,Ds4,./data/philharmonia/all-samples/cello/cello_Ds4_1_fortissimo_arco-normal.mp3
290,cello,G5,./data/philharmonia/all-samples/cello/cello_G5_15_pianissimo_arco-normal.mp3
291,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_1_mezzo-piano_arco-major-trill.mp3
292,cello,B5,./data/philharmonia/all-samples/cello/cello_B5_05_forte_arco-normal.mp3
293,cello,Gs4,./data/philharmonia/all-samples/cello/cello_Gs4_1_mezzo-piano_arco-normal.mp3
294,cello,A2,./data/philharmonia/all-samples/cello/cello_A2_05_forte_arco-normal.mp3
295,cello,Fs3,./data/philharmonia/all-samples/cello/cello_Fs3_05_forte_arco-normal.mp3
296,cello,G5,./data/philharmonia/all-samples/cello/cello_G5_15_forte_arco-normal.mp3
297,cello,E3,./data/philharmonia/all-samples/cello/cello_E3_1_forte_arco-normal.mp3
298,cello,D4,./data/philharmonia/all-samples/cello/cello_D4_025_fortissimo_arco-normal.mp3
299,cello,D2,./data/philharmonia/all-samples/cello/cello_D2_15_forte_arco-normal.mp3
300,cello,A2,./data/philharmonia/all-samples/cello/cello_A2_1_fortissimo_arco-normal.mp3
301,cello,A4,./data/philharmonia/all-samples/cello/cello_A4_05_pianissimo_arco-normal.mp3
302,cello,Fs5,./data/philharmonia/all-samples/cello/cello_Fs5_025_forte_arco-normal.mp3
303,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_1_piano_arco-normal.mp3
304,cello,A2,./data/philharmonia/all-samples/cello/cello_A2_025_pianissimo_arco-normal.mp3
305,cello,E5,./data/philharmonia/all-samples/cello/cello_E5_1_mezzo-forte_arco-harmonic.mp3
306,cello,As5,./data/philharmonia/all-samples/cello/cello_As5_15_pianissimo_arco-normal.mp3
307,cello,Cs5,./data/philharmonia/all-samples/cello/cello_Cs5_025_fortissimo_arco-normal.mp3
308,cello,B2,./data/philharmonia/all-samples/cello/cello_B2_1_forte_arco-normal.mp3
309,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_15_mezzo-piano_arco-normal.mp3
310,cello,Gs2,./data/philharmonia/all-samples/cello/cello_Gs2_05_pianissimo_arco-normal.mp3
311,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_phrase_fortissimo_arco-tremolo.mp3
312,cello,As4,./data/philharmonia/all-samples/cello/cello_As4_05_pianissimo_arco-normal.mp3
313,cello,Ds5,./data/philharmonia/all-samples/cello/cello_Ds5_15_fortissimo_arco-normal.mp3
314,cello,D2,./data/philharmonia/all-samples/cello/cello_D2_025_fortissimo_arco-normal.mp3
315,cello,G4,./data/philharmonia/all-samples/cello/cello_G4_1_pianissimo_arco-normal.mp3
316,cello,As5,./data/philharmonia/all-samples/cello/cello_As5_1_forte_arco-normal.mp3
317,cello,A5,./data/philharmonia/all-samples/cello/cello_A5_15_pianissimo_arco-normal.mp3
318,cello,Gs2,./data/philharmonia/all-samples/cello/cello_Gs2_05_forte_arco-normal.mp3
319,cello,Fs3,./data/philharmonia/all-samples/cello/cello_Fs3_05_piano_arco-normal.mp3
320,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_1_forte_arco-normal.mp3
321,cello,Gs3,./data/philharmonia/all-samples/cello/cello_Gs3_15_pianissimo_arco-normal.mp3
322,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_1_fortissimo_arco-normal.mp3
323,cello,Gs3,./data/philharmonia/all-samples/cello/cello_Gs3_025_pianissimo_arco-normal.mp3
324,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_1_mezzo-piano_arco-normal.mp3
325,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_phrase_mezzo-forte_arco-spiccato.mp3
326,cello,Ds3,./data/philharmonia/all-samples/cello/cello_Ds3_1_mezzo-piano_arco-major-trill.mp3
327,cello,C4,./data/philharmonia/all-samples/cello/cello_C4_1_mezzo-piano_arco-minor-trill.mp3
328,cello,F4,./data/philharmonia/all-samples/cello/cello_F4_15_fortissimo_arco-normal.mp3
329,cello,Ds4,./data/philharmonia/all-samples/cello/cello_Ds4_15_forte_arco-normal.mp3
330,cello,Fs3,./data/philharmonia/all-samples/cello/cello_Fs3_1_pianissimo_arco-normal.mp3
331,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_phrase_mezzo-forte_arco-legato.mp3
332,cello,B3,./data/philharmonia/all-samples/cello/cello_B3_1_fortissimo_arco-normal.mp3
333,cello,As2,./data/philharmonia/all-samples/cello/cello_As2_1_mezzo-piano_arco-normal.mp3
334,cello,G4,./data/philharmonia/all-samples/cello/cello_G4_15_mezzo-piano_arco-normal.mp3
335,cello,As2,./data/philharmonia/all-samples/cello/cello_As2_025_mezzo-piano_arco-normal.mp3
336,cello,A4,./data/philharmonia/all-samples/cello/cello_A4_025_pianissimo_arco-normal.mp3
337,cello,Cs3,./data/philharmonia/all-samples/cello/cello_Cs3_025_fortissimo_arco-normal.mp3
338,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_phrase_mezzo-forte_arco-staccato.mp3
339,cello,G4,./data/philharmonia/all-samples/cello/cello_G4_05_pianissimo_arco-normal.mp3
340,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_1_forte_arco-normal.mp3
341,cello,Cs4,./data/philharmonia/all-samples/cello/cello_Cs4_15_forte_arco-normal.mp3
342,cello,E3,./data/philharmonia/all-samples/cello/cello_E3_1_mezzo-piano_arco-minor-trill.mp3
343,cello,C5,./data/philharmonia/all-samples/cello/cello_C5_1_forte_arco-normal.mp3
344,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_025_mezzo-piano_arco-normal.mp3
345,cello,E3,./data/philharmonia/all-samples/cello/cello_E3_1_pianissimo_arco-normal.mp3
346,cello,Fs2,./data/philharmonia/all-samples/cello/cello_Fs2_025_piano_arco-normal.mp3
347,cello,A5,./data/philharmonia/all-samples/cello/cello_A5_15_mezzo-piano_arco-normal.mp3
348,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_15_pianissimo_arco-normal.mp3
349,cello,F4,./data/philharmonia/all-samples/cello/cello_F4_025_mezzo-piano_arco-normal.mp3
350,cello,G3,./data/philharmonia/all-samples/cello/cello_G3_phrase_mezzo-forte_arco-staccato.mp3
351,cello,G3,./data/philharmonia/all-samples/cello/cello_G3_05_fortissimo_arco-normal.mp3
352,cello,G5,./data/philharmonia/all-samples/cello/cello_G5_025_pianissimo_arco-normal.mp3
353,cello,Gs5,./data/philharmonia/all-samples/cello/cello_Gs5_1_fortissimo_arco-normal.mp3
354,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_05_fortissimo_arco-normal.mp3
355,cello,B3,./data/philharmonia/all-samples/cello/cello_B3_025_fortissimo_arco-normal.mp3
356,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_15_forte_arco-normal.mp3
357,cello,D4,./data/philharmonia/all-samples/cello/cello_D4_1_forte_arco-normal.mp3
358,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_1_mezzo-piano_molto-vibrato.mp3
359,cello,As3,./data/philharmonia/all-samples/cello/cello_As3_05_fortissimo_arco-normal.mp3
360,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_15_pianissimo_arco-normal.mp3
361,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_1_mezzo-piano_arco-minor-trill.mp3
362,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_025_mezzo-piano_arco-normal.mp3
363,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_1_pianissimo_arco-normal.mp3
364,cello,Ds4,./data/philharmonia/all-samples/cello/cello_Ds4_025_fortissimo_arco-normal.mp3
365,cello,E4,./data/philharmonia/all-samples/cello/cello_E4_phrase_mezzo-forte_arco-legato.mp3
366,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_05_piano_arco-normal.mp3
367,cello,Gs4,./data/philharmonia/all-samples/cello/cello_Gs4_15_fortissimo_arco-normal.mp3
368,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_15_piano_arco-normal.mp3
369,cello,G3,./data/philharmonia/all-samples/cello/cello_G3_phrase_mezzo-forte_arco-spiccato.mp3
370,cello,Fs5,./data/philharmonia/all-samples/cello/cello_Fs5_1_forte_arco-normal.mp3
371,cello,As2,./data/philharmonia/all-samples/cello/cello_As2_15_fortissimo_arco-normal.mp3
372,cello,Ds3,./data/philharmonia/all-samples/cello/cello_Ds3_05_pianissimo_arco-normal.mp3
373,cello,D5,./data/philharmonia/all-samples/cello/cello_D5_025_mezzo-piano_arco-normal.mp3
374,cello,E4,./data/philharmonia/all-samples/cello/cello_E4_phrase_mezzo-forte_arco-spiccato.mp3
375,cello,D3,./data/philharmonia/all-samples/cello/cello_D3_phrase_mezzo-forte_arco-spiccato.mp3
376,cello,G3,./data/philharmonia/all-samples/cello/cello_G3_025_pianissimo_arco-normal.mp3
377,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_05_fortissimo_arco-normal.mp3
378,cello,F4,./data/philharmonia/all-samples/cello/cello_F4_long_mezzo-forte_arco-harmonic.mp3
379,cello,D4,./data/philharmonia/all-samples/cello/cello_D4_phrase_mezzo-forte_arco-staccato.mp3
380,cello,G5,./data/philharmonia/all-samples/cello/cello_G5_1_forte_arco-normal.mp3
381,cello,As5,./data/philharmonia/all-samples/cello/cello_As5_1_fortissimo_arco-normal.mp3
382,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_1_pianissimo_arco-normal.mp3
383,cello,F4,./data/philharmonia/all-samples/cello/cello_F4_1_mezzo-piano_arco-normal.mp3
384,cello,Fs2,./data/philharmonia/all-samples/cello/cello_Fs2_025_forte_arco-normal.mp3
385,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_15_mezzo-piano_arco-normal.mp3
386,cello,Gs5,./data/philharmonia/all-samples/cello/cello_Gs5_05_fortissimo_arco-normal.mp3
387,cello,Gs2,./data/philharmonia/all-samples/cello/cello_Gs2_1_mezzo-piano_molto-vibrato.mp3
388,cello,D3,./data/philharmonia/all-samples/cello/cello_D3_phrase_mezzo-forte_arco-detache.mp3
389,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_025_fortissimo_arco-normal.mp3
390,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_1_mezzo-piano_non-vibrato.mp3
391,cello,C5,./data/philharmonia/all-samples/cello/cello_C5_1_fortissimo_arco-normal.mp3
392,cello,E5,./data/philharmonia/all-samples/cello/cello_E5_05_forte_arco-normal.mp3
393,cello,D4,./data/philharmonia/all-samples/cello/cello_D4_phrase_mezzo-forte_arco-spiccato.mp3
394,cello,D3,./data/philharmonia/all-samples/cello/cello_D3_phrase_mezzo-forte_arco-staccato.mp3
395,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_05_pianissimo_arco-normal.mp3
396,cello,E4,./data/philharmonia/all-samples/cello/cello_E4_phrase_mezzo-forte_arco-staccato.mp3
397,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_15_forte_arco-normal.mp3
398,cello,Ds5,./data/philharmonia/all-samples/cello/cello_Ds5_1_mezzo-piano_arco-normal.mp3
399,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_025_fortissimo_arco-normal.mp3
400,cello,F4,./data/philharmonia/all-samples/cello/cello_F4_05_mezzo-piano_arco-normal.mp3
401,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_phrase_mezzo-forte_arco-detache.mp3
402,cello,As3,./data/philharmonia/all-samples/cello/cello_As3_05_forte_arco-normal.mp3
403,cello,Gs4,./data/philharmonia/all-samples/cello/cello_Gs4_15_mezzo-piano_arco-normal.mp3
404,cello,A2,./data/philharmonia/all-samples/cello/cello_A2_025_mezzo-piano_arco-normal.mp3
405,cello,C5,./data/philharmonia/all-samples/cello/cello_C5_1_mezzo-piano_non-vibrato.mp3
406,cello,B5,./data/philharmonia/all-samples/cello/cello_B5_025_fortissimo_arco-normal.mp3
407,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_15_fortissimo_arco-normal.mp3
408,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_1_fortissimo_arco-normal.mp3
409,cello,As5,./data/philharmonia/all-samples/cello/cello_As5_1_pianissimo_arco-normal.mp3
410,cello,Fs3,./data/philharmonia/all-samples/cello/cello_Fs3_05_mezzo-piano_arco-normal.mp3
411,cello,A4,./data/philharmonia/all-samples/cello/cello_A4_025_forte_arco-normal.mp3
412,cello,G3,./data/philharmonia/all-samples/cello/cello_G3_025_fortissimo_arco-normal.mp3
413,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_05_mezzo-piano_arco-normal.mp3
414,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_phrase_mezzo-forte_arco-spiccato.mp3
415,cello,Ds3,./data/philharmonia/all-samples/cello/cello_Ds3_05_fortissimo_arco-normal.mp3
416,cello,As2,./data/philharmonia/all-samples/cello/cello_As2_15_pianissimo_arco-normal.mp3
417,cello,D5,./data/philharmonia/all-samples/cello/cello_D5_025_mezzo-forte_arco-col-legno-battuto.mp3
418,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_025_mezzo-piano_arco-normal.mp3
419,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_phrase_fortissimo_arco-sul-ponticello.mp3
420,cello,Cs4,./data/philharmonia/all-samples/cello/cello_Cs4_15_mezzo-piano_arco-normal.mp3
421,cello,Gs5,./data/philharmonia/all-samples/cello/cello_Gs5_05_pianissimo_arco-normal.mp3
422,cello,Cs5,./data/philharmonia/all-samples/cello/cello_Cs5_05_forte_arco-normal.mp3
423,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_025_forte_arco-normal.mp3
424,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_025_pianissimo_arco-normal.mp3
425,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_phrase_mezzo-forte_arco-staccato.mp3
426,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_05_fortissimo_arco-normal.mp3
427,cello,D5,./data/philharmonia/all-samples/cello/cello_D5_15_mezzo-piano_arco-normal.mp3
428,cello,Ds3,./data/philharmonia/all-samples/cello/cello_Ds3_025_mezzo-forte_arco-col-legno-battuto.mp3
429,cello,Gs3,./data/philharmonia/all-samples/cello/cello_Gs3_025_mezzo-piano_arco-normal.mp3
430,cello,C5,./data/philharmonia/all-samples/cello/cello_C5_1_pianissimo_arco-normal.mp3
431,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_15_piano_arco-normal.mp3
432,cello,A5,./data/philharmonia/all-samples/cello/cello_A5_1_mezzo-piano_arco-normal.mp3
433,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_phrase_piano_pizz-normal.mp3
434,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_025_pianissimo_arco-normal.mp3
435,cello,Gs3,./data/philharmonia/all-samples/cello/cello_Gs3_1_mezzo-piano_arco-normal.mp3
436,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_025_piano_arco-normal.mp3
437,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_15_pianissimo_arco-normal.mp3
438,cello,B5,./data/philharmonia/all-samples/cello/cello_B5_025_pianissimo_arco-normal.mp3
439,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_1_piano_arco-normal.mp3
440,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_025_mezzo-forte_arco-col-legno-battuto.mp3
441,cello,As2,./data/philharmonia/all-samples/cello/cello_As2_15_piano_arco-normal.mp3
442,cello,Fs2,./data/philharmonia/all-samples/cello/cello_Fs2_1_mezzo-piano_non-vibrato.mp3
443,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_1_mezzo-piano_molto-vibrato.mp3
444,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_15_fortissimo_arco-normal.mp3
445,cello,Gs3,./data/philharmonia/all-samples/cello/cello_Gs3_1_forte_arco-normal.mp3
446,cello,Ds5,./data/philharmonia/all-samples/cello/cello_Ds5_025_mezzo-piano_arco-normal.mp3
447,cello,As5,./data/philharmonia/all-samples/cello/cello_As5_1_mezzo-piano_arco-normal.mp3
448,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_phrase_mezzo-forte_arco-legato.mp3
449,cello,E3,./data/philharmonia/all-samples/cello/cello_E3_1_fortissimo_arco-normal.mp3
450,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_025_piano_arco-normal.mp3
451,cello,C4,./data/philharmonia/all-samples/cello/cello_C4_05_mezzo-piano_arco-normal.mp3
452,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_phrase_mezzo-forte_arco-spiccato.mp3
453,cello,A4,./data/philharmonia/all-samples/cello/cello_A4_phrase_mezzo-forte_arco-staccato.mp3
454,cello,C6,./data/philharmonia/all-samples/cello/cello_C6_05_pianissimo_arco-normal.mp3
455,cello,Gs5,./data/philharmonia/all-samples/cello/cello_Gs5_1_pianissimo_arco-normal.mp3
456,cello,G5,./data/philharmonia/all-samples/cello/cello_G5_025_fortissimo_arco-normal.mp3
457,cello,G3,./data/philharmonia/all-samples/cello/cello_G3_05_pianissimo_arco-normal.mp3
458,cello,Fs5,./data/philharmonia/all-samples/cello/cello_Fs5_05_mezzo-piano_arco-normal.mp3
459,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_15_fortissimo_arco-normal.mp3
460,cello,B4,./data/philharmonia/all-samples/cello/cello_B4_025_mezzo-piano_arco-normal.mp3
461,cello,As3,./data/philharmonia/all-samples/cello/cello_As3_05_pianissimo_arco-normal.mp3
462,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_025_forte_arco-normal.mp3
463,cello,D5,./data/philharmonia/all-samples/cello/cello_D5_025_forte_arco-normal.mp3
464,cello,B3,./data/philharmonia/all-samples/cello/cello_B3_025_pianissimo_arco-normal.mp3
465,cello,As2,./data/philharmonia/all-samples/cello/cello_As2_15_forte_arco-normal.mp3
466,cello,A2,./data/philharmonia/all-samples/cello/cello_A2_15_pianissimo_arco-normal.mp3
467,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_1_forte_arco-normal.mp3
468,cello,C3,./data/philharmonia/all-samples/cello/cello_C3_05_forte_arco-normal.mp3
469,cello,D3,./data/philharmonia/all-samples/cello/cello_D3_15_mezzo-piano_arco-normal.mp3
470,cello,G5,./data/philharmonia/all-samples/cello/cello_G5_1_mezzo-piano_arco-normal.mp3
471,cello,Gs4,./data/philharmonia/all-samples/cello/cello_Gs4_15_pianissimo_arco-normal.mp3
472,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_15_forte_arco-normal.mp3
473,cello,Cs2,./data/philharmonia/all-samples/cello/cello_Cs2_1_fortissimo_arco-normal.mp3
474,cello,C2,./data/philharmonia/all-samples/cello/cello_C2_025_forte_arco-normal.mp3
475,cello,Ds4,./data/philharmonia/all-samples/cello/cello_Ds4_025_pianissimo_arco-normal.mp3
476,cello,A4,./data/philharmonia/all-samples/cello/cello_A4_phrase_mezzo-forte_arco-spiccato.mp3
477,cello,E4,./data/philharmonia/all-samples/cello/cello_E4_15_forte_arco-normal.mp3
478,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_phrase_mezzo-forte_arco-staccato.mp3
479,cello,F2,./data/philharmonia/all-samples/cello/cello_F2_025_piano_arco-normal.mp3
480,cello,As4,./data/philharmonia/all-samples/cello/cello_As4_long_mezzo-forte_arco-harmonic.mp3
481,cello,G2,./data/philharmonia/all-samples/cello/cello_G2_1_piano_arco-major-trill.mp3
482,cello,Fs3,./data/philharmonia/all-samples/cello/cello_Fs3_1_forte_arco-normal.mp3
483,cello,A3,./data/philharmonia/all-samples/cello/cello_A3_1_mezzo-piano_non-vibrato.mp3
484,cello,C4,./data/philharmonia/all-samples/cello/cello_C4_1_fortissimo_arco-normal.mp3
485,cello,E4,./data/philharmonia/all-samples/cello/cello_E4_025_mezzo-forte_arco-col-legno-battuto.mp3
486,cello,Ds2,./data/philharmonia/all-samples/cello/cello_Ds2_15_piano_arco-normal.mp3
487,cello,D4,./data/philharmonia/all-samples/cello/cello_D4_05_pianissimo_arco-normal.mp3
488,cello,Gs4,./data/philharmonia/all-samples/cello/cello_Gs4_05_mezzo-piano_arco-normal.mp3
489,cello,As3,./data/philharmonia/all-samples/cello/cello_As3_025_mezzo-piano_arco-normal.mp3
490,cello,F4,./data/philharmonia/all-samples/cello/cello_F4_15_mezzo-piano_arco-normal.mp3
491,cello,As5,./data/philharmonia/all-samples/cello/cello_As5_025_fortissimo_arco-normal.mp3
492,cello,D2,./data/philharmonia/all-samples/cello/cello_D2_1_forte_arco-normal.mp3
493,cello,Fs3,./data/philharmonia/all-samples/cello/cello_Fs3_15_pianissimo_arco-normal.mp3
494,cello,As4,./data/philharmonia/all-samples/cello/cello_As4_1_fortissimo_arco-normal.mp3
495,cello,B5,./data/philharmonia/all-samples/cello/cello_B5_15_pianissimo_arco-normal.mp3
496,cello,F3,./data/philharmonia/all-samples/cello/cello_F3_1_pianissimo_arco-normal.mp3
